station_id,station_code,station_name,sample_date,depth1,depth2,ALK_mmol/l,Ca_mg/l,Cl_mg/l,K_mg/l,Mg_mg/l,NH4-N_µg/l N,NO3-N_µg/l N,Na_mg/l,SO4_mg/l,TOC_mg C/l,pH_
12080,STE01,Storgama v. dam,1976-10-10 00:00:00,0.0,0.0,,,,,,,,,,,4.31
12080,STE01,Storgama v. dam,1976-10-11 00:00:00,0.0,0.0,,,,,,,,,,,4.29
12080,STE01,Storgama v. dam,1976-10-12 00:00:00,0.0,0.0,,1.29,1.8,0.49,0.3,,210.0,1.25,,,4.29
12080,STE01,Storgama v. dam,1976-10-15 00:00:00,0.0,0.0,,1.12,1.4,0.37,0.27,,100.0,1.1,,,4.31
12080,STE01,Storgama v. dam,1976-10-22 00:00:00,0.0,0.0,,1.0,1.0,0.25,0.24,,160.0,1.0,,,4.3
12080,STE01,Storgama v. dam,1976-10-29 15:45:00,0.0,0.0,,0.95,0.9,0.29,0.23,,250.0,0.94,,,4.33
12080,STE01,Storgama v. dam,1976-11-05 09:50:00,0.0,0.0,,1.78,1.0,0.32,0.24,,210.0,0.96,,,4.99
12080,STE01,Storgama v. dam,1976-11-12 11:25:00,0.0,0.0,,0.97,1.0,0.19,0.23,,260.0,0.86,,,4.4
12080,STE01,Storgama v. dam,1976-11-18 14:25:00,0.0,0.0,,0.84,0.8,0.2,0.19,,300.0,0.8,,,4.36
12080,STE01,Storgama v. dam,1976-11-25 10:45:00,0.0,0.0,,0.83,0.7,0.21,0.19,,310.0,0.9,,,4.3
12080,STE01,Storgama v. dam,1976-12-02 10:05:00,0.0,0.0,,0.9,0.7,0.2,0.2,,440.0,0.9,,,4.21
12080,STE01,Storgama v. dam,1976-12-09 11:15:00,0.0,0.0,,0.97,0.9,0.21,0.22,,400.0,0.9,,,4.35
12080,STE01,Storgama v. dam,1976-12-15 14:00:00,0.0,0.0,,0.96,0.8,0.22,0.22,,400.0,0.95,,,4.37
12080,STE01,Storgama v. dam,1976-12-21 15:15:00,0.0,0.0,,1.04,0.8,0.23,0.22,,330.0,0.95,,,4.42
12080,STE01,Storgama v. dam,1976-12-31 14:45:00,0.0,0.0,,1.09,0.8,0.21,0.23,,330.0,1.0,,,4.45
12080,STE01,Storgama v. dam,1977-01-07 15:20:00,0.0,0.0,,1.11,0.9,0.23,0.24,,270.0,0.99,,,4.38
12080,STE01,Storgama v. dam,1977-01-15 13:00:00,0.0,0.0,,1.14,0.9,0.22,0.24,,300.0,1.06,,,4.41
12080,STE01,Storgama v. dam,1977-01-21 11:55:00,0.0,0.0,,1.12,0.9,0.22,0.24,,250.0,1.06,,,4.48
12080,STE01,Storgama v. dam,1977-01-28 12:20:00,0.0,0.0,,1.09,1.0,0.22,0.22,,220.0,1.04,,,4.66
12080,STE01,Storgama v. dam,1977-02-04 15:40:00,0.0,0.0,,1.09,1.0,0.24,0.21,,230.0,1.09,,,4.7
12080,STE01,Storgama v. dam,1977-02-11 09:50:00,0.0,0.0,,1.12,1.0,0.22,0.21,,200.0,1.14,,,4.82
12080,STE01,Storgama v. dam,1977-02-20 14:45:00,0.0,0.0,,1.13,1.2,0.23,0.2,,170.0,1.0,,,4.93
12080,STE01,Storgama v. dam,1977-02-25 14:15:00,0.0,0.0,,1.15,1.4,0.29,0.21,,150.0,1.07,,,5.23
12080,STE01,Storgama v. dam,1977-03-04 14:10:00,0.0,0.0,,1.12,1.3,0.27,0.21,,180.0,1.06,,,5.11
12080,STE01,Storgama v. dam,1977-03-11 14:55:00,0.0,0.0,,1.15,1.4,0.28,0.21,,200.0,1.1,,,5.02
12080,STE01,Storgama v. dam,1977-03-19 10:30:00,0.0,0.0,,1.36,1.8,0.46,0.29,,560.0,1.45,,,4.58
12080,STE01,Storgama v. dam,1977-03-24 15:05:00,0.0,0.0,,1.42,2.0,0.53,0.31,,520.0,1.44,,,4.58
12080,STE01,Storgama v. dam,1977-04-01 15:30:00,0.0,0.0,,1.4,1.8,0.61,0.3,,600.0,1.47,,,4.51
12080,STE01,Storgama v. dam,1977-04-06 15:00:00,0.0,0.0,,1.4,2.0,0.54,0.28,,400.0,1.35,,,4.62
12080,STE01,Storgama v. dam,1977-04-13 14:35:00,0.0,0.0,,1.4,2.0,0.5,0.29,,350.0,1.3,,,4.63
12080,STE01,Storgama v. dam,1977-04-19 00:00:00,0.0,0.0,,1.36,1.6,0.55,0.3,,310.0,1.38,,,4.69
12080,STE01,Storgama v. dam,1977-04-28 00:00:00,0.0,0.0,,1.31,2.0,0.76,0.34,,510.0,1.53,,,4.4
12080,STE01,Storgama v. dam,1977-05-05 00:00:00,0.0,0.0,,0.78,1.2,0.69,0.25,,460.0,0.97,,,4.4
12080,STE01,Storgama v. dam,1977-05-12 00:00:00,0.0,0.0,,0.42,0.6,0.39,0.14,,200.0,0.57,,,4.56
12080,STE01,Storgama v. dam,1977-05-20 09:00:00,0.0,0.0,,0.38,0.6,0.35,0.1,,100.0,0.63,,,4.66
12080,STE01,Storgama v. dam,1977-05-26 10:00:00,0.0,0.0,,0.4,0.6,0.36,0.1,,90.0,0.53,,,4.66
12080,STE01,Storgama v. dam,1977-06-02 09:25:00,0.0,0.0,,0.46,0.6,0.34,0.11,,40.0,0.52,,,4.72
12080,STE01,Storgama v. dam,1977-06-09 15:25:00,0.0,0.0,,0.69,0.8,0.27,0.13,,20.0,0.55,,,4.78
12080,STE01,Storgama v. dam,1977-06-16 16:15:00,0.0,0.0,,0.52,0.8,0.22,0.14,,40.0,0.6,,,4.63
12080,STE01,Storgama v. dam,1977-06-24 16:00:00,0.0,0.0,,0.58,0.8,0.24,0.15,,50.0,0.7,,,4.69
12080,STE01,Storgama v. dam,1977-07-28 11:30:00,0.0,0.0,,0.55,1.0,0.19,0.13,,20.0,0.71,,,4.68
12080,STE01,Storgama v. dam,1977-08-29 00:00:00,0.0,0.0,,0.77,1.4,0.23,0.16,,50.0,0.7,,4.1,4.56
12080,STE01,Storgama v. dam,1977-09-02 11:00:00,0.0,0.0,,0.81,1.2,0.15,0.16,,60.0,0.68,,,4.58
12080,STE01,Storgama v. dam,1977-09-09 16:00:00,0.0,0.0,,0.84,1.6,0.25,0.17,,50.0,0.7,,,4.51
12080,STE01,Storgama v. dam,1977-09-16 10:45:00,0.0,0.0,,0.87,1.2,0.28,0.2,,20.0,0.75,,,4.54
12080,STE01,Storgama v. dam,1977-09-23 11:10:00,0.0,0.0,,0.81,1.2,0.26,0.2,,30.0,0.78,,,4.58
12080,STE01,Storgama v. dam,1977-09-26 17:23:00,0.0,0.0,,0.93,1.2,0.23,0.18,,10.0,0.74,,,4.65
12080,STE01,Storgama v. dam,1977-10-01 13:45:00,0.0,0.0,,0.87,1.6,0.38,0.22,,80.0,0.83,,,4.53
12080,STE01,Storgama v. dam,1977-10-07 00:00:00,0.0,0.0,,0.81,1.6,0.18,0.2,,90.0,0.86,,,4.38
12080,STE01,Storgama v. dam,1977-10-14 00:00:00,0.0,0.0,,0.77,1.2,0.19,0.19,,100.0,0.79,,,4.38
12080,STE01,Storgama v. dam,1977-10-21 00:00:00,0.0,0.0,,0.83,1.4,0.19,0.2,,190.0,0.85,,,4.38
12080,STE01,Storgama v. dam,1977-10-28 00:00:00,0.0,0.0,,0.8,1.4,0.2,0.18,,620.0,0.78,,,4.24
12080,STE01,Storgama v. dam,1977-11-03 00:00:00,0.0,0.0,,0.77,1.4,0.21,0.19,,190.0,0.78,,,4.43
12080,STE01,Storgama v. dam,1977-11-11 00:00:00,0.0,0.0,,0.71,1.4,0.19,0.18,,140.0,0.77,,,4.47
12080,STE01,Storgama v. dam,1977-11-18 00:00:00,0.0,0.0,,0.73,1.2,0.22,0.22,,160.0,0.9,,,4.47
12080,STE01,Storgama v. dam,1977-11-25 00:00:00,0.0,0.0,,0.76,1.2,0.22,0.21,,170.0,0.92,,,4.49
12080,STE01,Storgama v. dam,1977-12-02 00:00:00,0.0,0.0,,0.86,1.1,0.18,0.22,,240.0,0.82,,,4.46
12080,STE01,Storgama v. dam,1977-12-09 00:00:00,0.0,0.0,,0.91,1.3,0.18,0.23,,180.0,1.16,,,4.42
12080,STE01,Storgama v. dam,1977-12-16 00:00:00,0.0,0.0,,1.02,1.4,0.25,0.25,,240.0,0.94,,,4.5
12080,STE01,Storgama v. dam,1977-12-23 00:00:00,0.0,0.0,,0.93,1.3,0.13,0.23,,230.0,0.9,,,4.52
12080,STE01,Storgama v. dam,1977-12-30 00:00:00,0.0,0.0,,0.93,1.2,0.12,0.24,,290.0,0.93,,,4.48
12080,STE01,Storgama v. dam,1978-01-06 14:10:00,0.0,0.0,,0.96,1.2,0.11,0.24,,280.0,0.93,,,4.48
12080,STE01,Storgama v. dam,1978-01-13 11:40:00,0.0,0.0,,1.02,1.2,0.13,0.25,,310.0,0.96,,,4.49
12080,STE01,Storgama v. dam,1978-01-19 00:00:00,0.0,0.0,,0.98,1.4,0.16,0.24,,310.0,1.05,,,4.48
12080,STE01,Storgama v. dam,1978-01-26 00:00:00,0.0,0.0,,1.0,1.3,0.16,0.24,,310.0,1.04,,,4.49
12080,STE01,Storgama v. dam,1978-02-03 00:00:00,0.0,0.0,,0.82,1.2,0.19,0.22,,330.0,1.04,,,4.4
12080,STE01,Storgama v. dam,1978-02-10 00:00:00,0.0,0.0,,1.04,1.2,0.27,0.22,,250.0,0.93,,,4.71
12080,STE01,Storgama v. dam,1978-02-17 00:00:00,0.0,0.0,,0.86,1.0,0.25,0.18,,215.0,0.77,,,4.77
12080,STE01,Storgama v. dam,1978-02-24 00:00:00,0.0,0.0,,0.8,1.2,0.43,0.23,,330.0,0.95,,,4.58
12080,STE01,Storgama v. dam,1978-03-03 00:00:00,0.0,0.0,,1.03,1.2,0.4,0.31,,550.0,1.07,,,4.35
12080,STE01,Storgama v. dam,1978-03-10 00:00:00,0.0,0.0,,1.0,1.2,0.44,0.27,,490.0,1.09,,,4.4
12080,STE01,Storgama v. dam,1978-03-17 00:00:00,0.0,0.0,,1.18,1.2,0.2,0.23,,370.0,1.1,,,4.66
12080,STE01,Storgama v. dam,1978-03-21 00:00:00,0.0,0.0,,0.95,1.0,0.15,0.19,,300.0,1.04,,,4.74
12080,STE01,Storgama v. dam,1978-03-31 16:00:00,0.0,0.0,,1.06,1.3,0.17,0.29,,430.0,0.97,,,4.52
12080,STE01,Storgama v. dam,1978-04-01 11:00:00,0.0,0.0,,1.19,1.3,0.11,0.31,,455.0,1.1,,,4.5
12080,STE01,Storgama v. dam,1978-04-02 16:00:00,0.0,0.0,,1.99,1.3,0.17,0.34,,475.0,1.25,,,4.48
12080,STE01,Storgama v. dam,1978-04-04 16:00:00,0.0,0.0,,1.5,1.4,0.17,0.31,,460.0,1.25,,,4.56
12080,STE01,Storgama v. dam,1978-04-05 15:40:00,0.0,0.0,,1.25,2.0,0.72,0.31,,430.0,1.1,,,4.55
12080,STE01,Storgama v. dam,1978-04-06 16:00:00,0.0,0.0,,,1.2,,0.3,,415.0,,,,4.52
12080,STE01,Storgama v. dam,1978-04-07 15:00:00,0.0,0.0,,1.25,1.4,0.17,0.31,,460.0,1.2,,,4.56
12080,STE01,Storgama v. dam,1978-04-08 14:00:00,0.0,0.0,,1.25,1.3,0.65,0.32,,510.0,1.25,,,4.52
12080,STE01,Storgama v. dam,1978-04-09 16:00:00,0.0,0.0,,1.31,1.3,0.22,0.35,,560.0,1.15,,,4.43
12080,STE01,Storgama v. dam,1978-04-10 12:00:00,0.0,0.0,,1.41,1.3,0.29,0.36,,575.0,1.75,,,4.48
12080,STE01,Storgama v. dam,1978-04-11 13:00:00,0.0,0.0,,1.41,1.3,0.35,0.34,,585.0,1.14,,,4.46
12080,STE01,Storgama v. dam,1978-04-12 12:00:00,0.0,0.0,,1.41,1.3,0.29,0.36,,575.0,1.75,,,4.48
12080,STE01,Storgama v. dam,1978-04-12 15:00:00,0.0,0.0,,1.59,1.3,0.41,0.38,,575.0,1.74,,,4.5
12080,STE01,Storgama v. dam,1978-04-13 14:30:00,0.0,0.0,,1.41,1.4,0.35,0.35,235.0,550.0,1.24,,,4.49
12080,STE01,Storgama v. dam,1978-04-14 16:30:00,0.0,0.0,,1.41,1.2,0.29,0.35,,570.0,1.15,,,4.48
12080,STE01,Storgama v. dam,1978-04-15 17:45:00,0.0,0.0,,1.41,1.2,0.35,0.34,,560.0,1.75,,,4.48
12080,STE01,Storgama v. dam,1978-04-16 16:00:00,0.0,0.0,,1.41,1.2,0.35,0.35,,550.0,1.15,,,4.5
12080,STE01,Storgama v. dam,1978-04-17 16:30:00,0.0,0.0,,1.47,1.2,0.53,0.38,,550.0,1.74,,,4.51
12080,STE01,Storgama v. dam,1978-04-18 09:40:00,0.0,0.0,,,,,,,,,,,4.51
12080,STE01,Storgama v. dam,1978-04-19 10:30:00,0.0,0.0,,1.41,1.2,0.35,0.35,,555.0,1.43,,,4.45
12080,STE01,Storgama v. dam,1978-04-20 08:40:00,0.0,0.0,,1.45,1.2,0.5,0.36,,545.0,1.1,,,4.46
12080,STE01,Storgama v. dam,1978-04-21 09:55:00,0.0,0.0,,1.45,1.2,0.45,0.35,,565.0,1.2,,,4.42
12080,STE01,Storgama v. dam,1978-04-22 11:35:00,0.0,0.0,,1.45,1.2,0.5,0.35,,615.0,1.15,,,4.39
12080,STE01,Storgama v. dam,1978-04-23 16:30:00,0.0,0.0,,1.45,1.2,0.5,0.4,,690.0,1.2,,,4.31
12080,STE01,Storgama v. dam,1978-04-24 08:15:00,0.0,0.0,,1.41,1.1,0.47,0.39,,675.0,1.25,,,4.32
12080,STE01,Storgama v. dam,1978-04-25 14:30:00,0.0,0.0,,1.45,1.1,0.5,0.4,,620.0,1.0,,,4.36
12080,STE01,Storgama v. dam,1978-04-26 18:00:00,0.0,0.0,,1.45,1.1,0.5,0.39,,600.0,1.1,,,4.37
12080,STE01,Storgama v. dam,1978-04-27 11:30:00,0.0,0.0,,1.45,1.1,0.5,0.39,,590.0,1.1,,,4.37
12080,STE01,Storgama v. dam,1978-04-28 00:00:00,0.0,0.0,,1.46,1.1,0.6,0.37,,625.0,1.2,,,4.31
12080,STE01,Storgama v. dam,1978-04-29 09:40:00,0.0,0.0,,1.35,1.1,0.5,0.35,,555.0,0.95,,,4.39
12080,STE01,Storgama v. dam,1978-04-30 09:50:00,0.0,0.0,,1.3,1.0,0.65,0.35,,520.0,1.2,,,4.38
12080,STE01,Storgama v. dam,1978-04-30 16:40:00,0.0,0.0,,0.22,0.7,0.33,0.1,,480.0,0.48,,,4.18
12080,STE01,Storgama v. dam,1978-05-01 09:10:00,0.0,0.0,,1.2,1.0,0.5,0.33,,505.0,0.95,,,4.4
12080,STE01,Storgama v. dam,1978-05-02 14:10:00,0.0,0.0,,1.15,0.9,0.5,0.31,,480.0,0.9,,,4.39
12080,STE01,Storgama v. dam,1978-05-03 14:00:00,0.0,0.0,,1.1,0.9,0.45,0.3,,455.0,0.85,,,4.38
12080,STE01,Storgama v. dam,1978-05-04 10:30:00,0.0,0.0,,1.05,0.8,0.45,0.24,,430.0,0.8,,,4.4
12080,STE01,Storgama v. dam,1978-05-05 16:00:00,0.0,0.0,,0.9,0.8,0.4,0.22,,405.0,0.75,,,4.39
12080,STE01,Storgama v. dam,1978-05-06 17:00:00,0.0,0.0,,0.8,0.6,0.5,0.21,,375.0,0.75,,,4.39
12080,STE01,Storgama v. dam,1978-05-07 11:00:00,0.0,0.0,,0.75,0.7,0.4,0.18,,345.0,0.8,,,4.42
12080,STE01,Storgama v. dam,1978-05-08 11:00:00,0.0,0.0,,0.7,0.7,0.35,0.17,,300.0,0.65,,,4.46
12080,STE01,Storgama v. dam,1978-05-09 11:00:00,0.0,0.0,,0.6,0.5,0.3,0.15,,285.0,0.6,,,4.47
12080,STE01,Storgama v. dam,1978-05-10 11:05:00,0.0,0.0,,0.55,0.5,0.3,0.15,,255.0,0.55,,,4.48
12080,STE01,Storgama v. dam,1978-05-11 11:30:00,0.0,0.0,,0.55,0.5,0.3,0.14,,245.0,0.5,,,4.5
12080,STE01,Storgama v. dam,1978-05-12 13:20:00,0.0,0.0,,0.55,0.5,0.35,0.14,,235.0,0.5,,,4.5
12080,STE01,Storgama v. dam,1978-05-13 13:40:00,0.0,0.0,,0.55,0.5,0.35,0.14,,235.0,0.5,,,4.52
12080,STE01,Storgama v. dam,1978-05-14 11:20:00,0.0,0.0,,0.6,0.5,0.4,0.15,,235.0,0.5,,,4.53
12080,STE01,Storgama v. dam,1978-05-15 13:25:00,0.0,0.0,,0.6,0.4,0.35,0.15,,225.0,0.55,,,4.52
12080,STE01,Storgama v. dam,1978-05-16 14:05:00,0.0,0.0,,0.5,0.4,0.3,0.14,,215.0,0.5,,,4.53
12080,STE01,Storgama v. dam,1978-05-17 11:00:00,0.0,0.0,,0.45,0.4,0.3,0.12,,200.0,0.8,,,4.54
12080,STE01,Storgama v. dam,1978-05-18 18:45:00,0.0,0.0,,0.45,0.4,0.35,0.11,,160.0,0.5,,,4.59
12080,STE01,Storgama v. dam,1978-05-19 14:30:00,0.0,0.0,,0.45,0.4,0.25,0.1,,155.0,0.35,,,4.58
12080,STE01,Storgama v. dam,1978-05-20 16:10:00,0.0,0.0,,0.45,0.4,0.3,0.1,,150.0,0.4,,,4.61
12080,STE01,Storgama v. dam,1978-05-21 10:50:00,0.0,0.0,,0.5,0.4,0.3,0.12,,145.0,0.55,,,4.62
12080,STE01,Storgama v. dam,1978-05-25 00:00:00,0.0,0.0,,0.41,0.4,0.18,0.12,,125.0,0.38,,,4.67
12080,STE01,Storgama v. dam,1978-06-01 00:00:00,0.0,0.0,,0.5,0.4,0.11,0.12,,100.0,0.55,,,4.66
12080,STE01,Storgama v. dam,1978-06-08 00:00:00,0.0,0.0,,0.5,0.4,0.11,0.12,,60.0,0.43,,,4.69
12080,STE01,Storgama v. dam,1978-06-23 00:00:00,0.0,0.0,,0.54,0.6,0.26,0.18,,60.0,0.56,,,4.68
12080,STE01,Storgama v. dam,1978-06-30 00:00:00,0.0,0.0,,0.65,0.6,0.2,0.16,,60.0,0.8,,,4.56
12080,STE01,Storgama v. dam,1978-07-06 00:00:00,0.0,0.0,,0.55,0.4,0.05,0.13,,30.0,0.45,,,4.5
12080,STE01,Storgama v. dam,1978-07-13 00:00:00,0.0,0.0,,0.55,0.2,0.2,0.13,,10.0,0.65,,,4.59
12080,STE01,Storgama v. dam,1978-07-20 00:00:00,0.0,0.0,,0.55,0.2,0.1,0.13,,10.0,0.65,,,4.64
12080,STE01,Storgama v. dam,1978-07-27 00:00:00,0.0,0.0,,0.6,0.4,0.1,0.1,,10.0,0.4,,,4.6
12080,STE01,Storgama v. dam,1978-08-03 00:00:00,0.0,0.0,,0.6,0.4,0.1,0.11,,25.0,0.4,,,4.61
12080,STE01,Storgama v. dam,1978-08-10 00:00:00,0.0,0.0,,0.6,0.4,0.1,0.1,,10.0,0.3,,,4.61
12080,STE01,Storgama v. dam,1978-08-17 00:00:00,0.0,0.0,,0.5,0.6,0.06,0.11,,15.0,0.5,,,4.59
12080,STE01,Storgama v. dam,1978-08-24 00:00:00,0.0,0.0,,0.55,0.4,0.05,0.09,,10.0,0.4,,,4.67
12080,STE01,Storgama v. dam,1978-08-31 00:00:00,0.0,0.0,,0.6,0.4,0.05,0.1,,10.0,0.4,,,4.72
12080,STE01,Storgama v. dam,1978-09-07 00:00:00,0.0,0.0,,0.5,0.5,0.06,0.07,,10.0,0.35,,,4.78
12080,STE01,Storgama v. dam,1978-09-14 00:00:00,0.0,0.0,,0.45,0.6,0.07,0.1,,15.0,0.4,,,4.7
12080,STE01,Storgama v. dam,1978-09-21 00:00:00,0.0,0.0,,0.6,0.6,0.09,0.09,,15.0,0.4,,,4.77
12080,STE01,Storgama v. dam,1978-09-27 00:00:00,0.0,0.0,,0.65,0.9,0.2,0.12,,20.0,0.47,,,4.65
12080,STE01,Storgama v. dam,1978-10-05 00:00:00,0.0,0.0,,0.7,1.0,0.24,0.12,,25.0,0.55,,,4.59
12080,STE01,Storgama v. dam,1978-10-13 00:00:00,0.0,0.0,,0.72,1.0,0.2,0.12,,30.0,0.47,,,4.63
12080,STE01,Storgama v. dam,1978-10-20 00:00:00,0.0,0.0,,0.75,1.2,0.18,0.13,,50.0,0.47,,,4.61
12080,STE01,Storgama v. dam,1978-10-27 00:00:00,0.0,0.0,,0.75,1.2,0.16,0.13,,50.0,0.55,,,4.65
12080,STE01,Storgama v. dam,1978-11-09 00:00:00,0.0,0.0,,0.8,1.2,0.15,0.13,,60.0,0.55,,,4.66
12080,STE01,Storgama v. dam,1978-11-16 00:00:00,0.0,0.0,,0.62,1.1,0.14,0.14,,70.0,0.7,,,4.57
12080,STE01,Storgama v. dam,1978-11-23 00:00:00,0.0,0.0,,0.7,1.1,0.1,0.16,,70.0,0.8,,,4.61
12080,STE01,Storgama v. dam,1978-11-30 00:00:00,0.0,0.0,,0.82,1.4,0.15,0.18,,90.0,0.82,,,4.56
12080,STE01,Storgama v. dam,1978-12-07 00:00:00,0.0,0.0,,1.0,1.4,0.14,0.19,,100.0,0.87,,,4.58
12080,STE01,Storgama v. dam,1978-12-14 00:00:00,0.0,0.0,,0.92,1.4,0.12,0.22,,110.0,0.7,,,4.61
12080,STE01,Storgama v. dam,1978-12-21 00:00:00,0.0,0.0,,0.92,1.4,0.14,0.22,,115.0,0.65,,,4.62
12080,STE01,Storgama v. dam,1978-12-28 00:00:00,0.0,0.0,,0.97,1.4,0.13,0.22,,120.0,0.7,,,4.66
12080,STE01,Storgama v. dam,1979-01-04 00:00:00,0.0,0.0,,1.0,1.5,0.12,0.21,,130.0,0.55,,,4.64
12080,STE01,Storgama v. dam,1979-01-11 00:00:00,0.0,0.0,,1.0,1.5,0.12,0.21,,125.0,0.5,,,4.66
12080,STE01,Storgama v. dam,1979-01-18 00:00:00,0.0,0.0,,0.92,1.3,0.14,0.17,,140.0,0.75,,,4.71
12080,STE01,Storgama v. dam,1979-01-25 00:00:00,0.0,0.0,,0.86,1.2,0.12,0.17,,145.0,0.69,,,4.73
12080,STE01,Storgama v. dam,1979-02-01 00:00:00,0.0,0.0,,0.86,1.2,0.11,0.17,,145.0,0.68,,,4.76
12080,STE01,Storgama v. dam,1979-02-09 00:00:00,0.0,0.0,,0.93,1.4,0.14,0.19,,175.0,0.8,,,4.69
12080,STE01,Storgama v. dam,1979-02-16 00:00:00,0.0,0.0,,0.95,1.4,0.13,0.19,,180.0,0.81,,,4.72
12080,STE01,Storgama v. dam,1979-02-23 00:00:00,0.0,0.0,,1.02,1.4,0.16,0.19,,165.0,0.86,,,4.77
12080,STE01,Storgama v. dam,1979-03-02 00:00:00,0.0,0.0,,0.84,1.2,0.17,0.18,,175.0,0.76,,,4.81
12080,STE01,Storgama v. dam,1979-03-13 00:00:00,0.0,0.0,,0.82,1.2,0.15,0.18,,200.0,0.75,,,4.76
12080,STE01,Storgama v. dam,1979-03-16 00:00:00,0.0,0.0,,0.81,1.0,0.14,0.18,,180.0,0.79,,,4.8
12080,STE01,Storgama v. dam,1979-03-23 00:00:00,0.0,0.0,,0.86,1.3,0.15,0.15,,180.0,0.75,,,4.85
12080,STE01,Storgama v. dam,1979-03-30 00:00:00,0.0,0.0,,0.86,1.5,0.16,0.17,,260.0,0.83,,,4.75
12080,STE01,Storgama v. dam,1980-01-05 00:00:00,0.0,0.0,,0.8,1.0,0.11,0.18,,260.0,0.81,,,4.4
12080,STE01,Storgama v. dam,1980-01-15 00:00:00,0.0,0.0,,0.8,1.3,0.15,0.14,,240.0,0.87,,,4.52
12080,STE01,Storgama v. dam,1980-01-22 00:00:00,0.0,0.0,,0.88,1.1,0.14,0.14,,210.0,0.8,,,4.57
12080,STE01,Storgama v. dam,1980-01-28 00:00:00,0.0,0.0,,0.85,1.0,0.16,0.13,,200.0,0.79,,,4.66
12080,STE01,Storgama v. dam,1980-02-05 00:00:00,0.0,0.0,,0.86,1.0,0.2,0.13,,190.0,0.82,,,4.71
12080,STE01,Storgama v. dam,1980-02-11 00:00:00,0.0,0.0,,0.85,1.1,0.17,0.11,,80.0,0.77,,,4.71
12080,STE01,Storgama v. dam,1980-02-19 00:00:00,0.0,0.0,,0.81,1.0,0.13,0.17,,160.0,0.77,,,4.81
12080,STE01,Storgama v. dam,1980-02-25 00:00:00,0.0,0.0,,0.84,1.0,0.18,0.18,,130.0,0.68,,,5.0
12080,STE01,Storgama v. dam,1980-03-04 00:00:00,0.0,0.0,,0.95,1.0,0.15,0.17,,145.0,0.66,,,4.97
12080,STE01,Storgama v. dam,1980-03-11 00:00:00,0.0,0.0,,0.91,0.9,0.16,0.17,,150.0,0.71,,,5.03
12080,STE01,Storgama v. dam,1980-03-17 00:00:00,0.0,0.0,,0.89,0.9,0.17,0.17,,150.0,0.7,,,5.15
12080,STE01,Storgama v. dam,1980-03-24 00:00:00,0.0,0.0,,0.86,1.0,0.15,0.15,,145.0,0.65,,,5.16
12080,STE01,Storgama v. dam,1980-04-01 00:00:00,0.0,0.0,,0.99,1.1,0.17,0.16,,135.0,0.6,,,5.13
12080,STE01,Storgama v. dam,1980-04-08 00:00:00,0.0,0.0,,1.62,1.3,0.34,0.33,,580.0,0.87,,,4.55
12080,STE01,Storgama v. dam,1980-04-14 00:00:00,0.0,0.0,,1.63,1.4,0.45,0.4,,820.0,0.95,,,4.25
12080,STE01,Storgama v. dam,1980-04-22 00:00:00,0.0,0.0,,0.8,1.3,0.26,0.2,,480.0,0.64,,,4.34
12080,STE01,Storgama v. dam,1980-04-28 00:00:00,0.0,0.0,,0.43,0.8,0.35,0.08,,175.0,0.13,,,4.58
12080,STE01,Storgama v. dam,1980-05-05 00:00:00,0.0,0.0,,0.35,0.5,0.1,0.07,,110.0,0.29,,,4.64
12080,STE01,Storgama v. dam,1980-05-10 00:00:00,0.0,0.0,,0.47,0.7,0.13,0.09,,90.0,0.36,,,4.66
12080,STE01,Storgama v. dam,1980-05-19 00:00:00,0.0,0.0,,0.5,0.7,0.38,0.09,,35.0,0.14,,,4.88
12080,STE01,Storgama v. dam,1980-05-28 00:00:00,0.0,0.0,,0.49,0.7,0.16,0.09,,20.0,0.41,,,4.78
12080,STE01,Storgama v. dam,1980-06-02 00:00:00,0.0,0.0,,0.54,0.8,0.13,0.11,,30.0,0.44,,,4.7
12080,STE01,Storgama v. dam,1980-06-07 00:00:00,0.0,0.0,,0.59,0.9,0.18,0.11,,10.0,0.51,,,4.74
12080,STE01,Storgama v. dam,1980-06-16 00:00:00,0.0,0.0,,0.59,0.7,0.08,0.11,,20.0,0.4,,,4.57
12080,STE01,Storgama v. dam,1980-06-24 00:00:00,0.0,0.0,,0.62,0.5,0.04,0.11,,10.0,0.35,,,4.52
12080,STE01,Storgama v. dam,1980-06-30 00:00:00,0.0,0.0,,0.48,0.4,0.03,0.09,,10.0,0.26,,,4.46
12080,STE01,Storgama v. dam,1980-07-07 00:00:00,0.0,0.0,,0.56,0.5,0.06,0.1,,10.0,0.3,,,4.56
12080,STE01,Storgama v. dam,1980-07-14 00:00:00,0.0,0.0,,0.58,0.4,0.02,0.1,,10.0,0.28,,,4.59
12080,STE01,Storgama v. dam,1980-07-22 00:00:00,0.0,0.0,,0.48,0.4,0.01,0.08,,10.0,0.25,,,4.49
12080,STE01,Storgama v. dam,1980-07-28 00:00:00,0.0,0.0,,0.5,0.4,0.02,0.08,,10.0,0.27,,,4.64
12080,STE01,Storgama v. dam,1980-08-04 00:00:00,0.0,0.0,,0.63,0.4,0.01,0.08,,10.0,0.27,,,4.68
12080,STE01,Storgama v. dam,1980-08-12 00:00:00,0.0,0.0,,0.48,0.4,0.03,0.06,,10.0,0.3,,,4.62
